sebi_id,name,reg_no,category,contact_person,email,telephone,fax,website,domain,pincode,city,state,address,correspondence_address,validity,sebi_type
757,Revathi Priya Balraj,INA200011666,,Revathi Priya Balraj,revathipriya.kce@gmail.com,,,,,641016,Coimbatore,Tamil Nadu,"12,Ezhil Nagar,Ondipudhur,Coimbatore, COIMBATORE, TAMIL NADU, 641016","12,Ezhil Nagar,Ondipudhur,Coimbatore, COIMBATORE, TAMIL NADU, 641016","Sep 10, 2018 - Perpetual",investment-advisers
758,Right Alpha Capital Private Limited,INA200015592,,Gaurav  Garg,compliance@rightalpha.club,91009108499166,91009108499166,,,560037,Bangalore,Karnataka,"Galaxy, Unit 2, Electra Block,1st Floor, Wing A Exora Business Park,, Prestige Tech Park II, Bellandur, BANGALORE, KARNATAKA, 560037","Galaxy, Unit 2, Electra Block,1st Floor, Wing A Exora Business Park, Prestige Tech Park II, Bellandur, BANGALORE, KARNATAKA, 560037","Jun 13, 2023 - Perpetual",investment-advisers
759,RIGHT HORIZONS INVESTMENT ADVISORY SERVICES PRIVATE LTD,INA200002601,,Apoorva Patil,complianceofficer@righthorizons.com,0919545238236,0919545238236,,,560076,Bangalore,Karnataka,"6, AREKERE VILLAGE,, OPP, BIRTISH BIOLOGICALS, BANNAERGHATTA ROAD,, BANGALORE, KARNATAKA, 560076","6, AREKERE VILLAGE, OPP, BIRTISH BIOLOGICALS, BANNAERGHATTA ROAD, BANGALORE, KARNATAKA, 560076","Jan 27, 2015 - Perpetual",investment-advisers
760,RIGHT RETURNS FINANCIAL PLANNING LLP,INA000004930,,,devang@rightreturns.com,,,,,400025,Mumbai,Maharashtra,"208, UNIQUE INDUSTRIAL ESTATE, TWIN TOWER LANE, PRABHADEVI,, MUMBAI, MAHARASHTRA, 400025","208-209, Unique Industrial Estate, Twin Tower Lane, Prabhadevi, MUMBAI, MAHARASHTRA, 400025","Jun 09, 2016 - Perpetual",investment-advisers
761,RightFocus Investments Pvt Ltd.,INA200006628,,Shailendra Kumar,shailendra@finatoz.com,00919900142993,00919900142993,,,560008,Bangalore,Karnataka,"4020, 2nd Floor, HAL 2nd Stage, Service Road, 17th Main, 1st Cross, Indiranagar, BANGALORE, KARNATAKA, 560008","4020, 2nd Floor, HAL 2nd Stage, Service Road, 17th Main, 1st Cross, Indiranagar, BANGALORE, KARNATAKA, 560008","Oct 21, 2016 - Perpetual",investment-advisers
762,RIMA RAJIV VASA,INA300004267,,RIMA  VASA,RIMACONSULTANCY@GMAIL.COM,00009830641601,00009830641601,,,700026,Kolkata,West Bengal,"5A, PARK SIDE ROAD,, APNA MIT, 4TH FLOOR 4B, KOLKATA, WEST BENGAL, 700026","5A, PARK SIDE ROAD, APNA MIT, 4TH FLOOR 4B, KOLKATA, WEST BENGAL, 700026","Feb 26, 2016 - Perpetual",investment-advisers
763,Rinshad P P,INA000017675,,Rinshad P P,pprinshad@gmail.com,918891990999,,,,676503,Kozhikode,Kerala,"Ground Floor ,Abida Tower, Tirur road, Kottakkal, KOZHIKODE, KERALA, 676503","Ground Floor ,Abida Tower, Tirur road, Kottakkal, KOZHIKODE, KERALA, 676503","Feb 20, 2023 - Perpetual",investment-advisers
764,Rio Capital Investment Advisor,INA000013402,,Bhini Chauhan,riocapitalinvestmentadvisor@gmail.com,917974433001,,,,452001,Indore,Madhya Pradesh,"PRAKOSHT NO. 207, KRISHNA BUSINESS CENTER,, PLOT NO. 11,SCHEME NO. 54, PU-4 COMMERCIAL,, INDORE, MADHYA PRADESH, 452001","PRAKOSHT NO. 207, KRISHNA BUSINESS CENTER, PLOT NO. 11,SCHEME NO. 54, PU-4 COMMERCIAL, INDORE, MADHYA PRADESH, 452001","May 31, 2019 - Perpetual",investment-advisers
765,RIPPLEWAVE EQUITY ADVISORS LLP,INA000009180,,MEHUL SAVLA,mehul@ripplewave.net,,,,,400025,Mumbai,Maharashtra,"410, UNIQUE INDUSTRIAL ESTATE, OFF V. S. MARG, PRABHADEVI, MUMBAI, MAHARASHTRA, 400025","410, UNIQUE INDUSTRIAL ESTATE, OFF V. S. MARG, PRABHADEVI, MUMBAI, MAHARASHTRA, 400025","Nov 29, 2017 - Perpetual",investment-advisers
766,RIQR LLP,INA000021720,,Jay Shah,jayrshah@riqr.in,00919956537655,00919956537655,,,390023,Vadodara,Gujarat,"3 A/B Indraprasth Complex, near Inox Multiplex, Ellora Park, Subhanpura, VADODARA, GUJARAT, 390023","3 A/B Indraprasth Complex, near Inox Multiplex, Ellora Park, Subhanpura, VADODARA, GUJARAT, 390023","Jan 27, 2026 - Perpetual",investment-advisers
767,RISHU GOYAL - Proprietor of RURR ADVISORS,INA000019673,,RISHU GOYAL,RURRADVISORS@GMAIL.COM,917715826136,,,,201301,Noida,Uttar Pradesh,"603 TOWER 1  PARSVNATH SRISTHI SOCIETY SECTOR 93A, NOIDA, UTTAR PRADESH, 201301","603 TOWER 1  PARSVNATH SRISTHI SOCIETY SECTOR 93A, NOIDA, UTTAR PRADESH, 201301","Nov 08, 2024 - Perpetual",investment-advisers
768,Ritesh Chouksey,INA000010344,,Ritesh  Chouksey,ritesh.chouksey@gmail.com,,,,,462001,Bhopal,Madhya Pradesh,"Z-22,Office Number A-1 Ground Floor , MP Nagar,, BHOPAL, MADHYA PRADESH, 462023","H.No.1, Prakash Bhawan, Hathaikheda Road, Anand Nagar, BHOPAL, MADHYA PRADESH, 462001","Apr 16, 2018 - Perpetual",investment-advisers
769,RITIK ANIL SONI,INA000021766,,RITIK SONI,ritiksoni77@gmail.com,00917304096979,00917304096979,,,421201,Thane,Maharashtra,"B202, Vastuvinayak Building, Lodha Heritage, Dombivli,, THANE, MAHARASHTRA, 421201","B202, Vastuvinayak Building, Lodha Heritage, Dombivli, THANE, MAHARASHTRA, 421201","Feb 03, 2026 - Perpetual",investment-advisers
770,Ritwik Rai,INA000011875,,Ritwik Rai,ritwik.rai@hotmail.com,919930538880,,,,400071,Mumbai,Maharashtra,"Bldg 7, Flat 5, Twinkle Star CHS, Ghatle Village Rd,Chembur, MUMBAI, MAHARASHTRA, 400071","Bldg 7, Flat 5, Twinkle Star CHS, Ghatle Village Rd,Chembur, MUMBAI, MAHARASHTRA, 400071","Oct 23, 2018 - Perpetual",investment-advisers
771,Robins Joseph,INA100013700,,Robins Joseph,robinsjoseph1@gmail.com,9811031535,9811031535,,,201301,Noida,Uttar Pradesh,"D 101 , 1st Floor, Sec 26, NOIDA, UTTAR PRADESH, 201301","D 101 , 1st Floor, Sec 26, NOIDA, UTTAR PRADESH, 201301","Aug 02, 2019 - Perpetual",investment-advisers
772,Rohit Gupta Proprietor Algolytical,INA000020138,,ROHIT GUPTA,rohit.gr84@gmail.com,919871231113,,,,110088,Delhi,National Capital Territory Of Delhi,"AG 5, FIRST FLOOR, SHALIMAR BAGH, DELHI, DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110088","AG 5, FIRST FLOOR, SHALIMAR BAGH, DELHI, DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110088","Apr 21, 2025 - Perpetual",investment-advisers
773,ROKAD APP PRIVATE LIMITED,INA000018285,,Gaurav Agrawal,gauravagr91@gmail.com,00919425508667,00919425508667,,,492001,Raipur,Chhattisgarh,"SHOP NO 306, 3RD FLOOR SAMTA SHOPPING COMPLEX,, SAMTA COLONY RAIPUR, RAIPUR, CHHATTISGARH, 492001","SHOP NO 306, 3RD FLOOR SAMTA SHOPPING COMPLEX, SAMTA COLONY RAIPUR, RAIPUR, CHHATTISGARH, 492001","Jul 31, 2023 - Perpetual",investment-advisers
774,Roshni Nayak,INA000016038,,Roshni Nayak,roshni.nayak@goalbridge.in,,,,,400092,Mumbai,Maharashtra,"C/204, New Gagangiri chs, Laxminarayan Temple Road, Opp MCF Joggers Park, Borivali West, MUMBAI, MAHARASHTRA, 400092",,"Jul 28, 2021 - Perpetual",investment-advisers
775,RS Capfin Investment and Finance,INA200014557,,Swaminathan  R,ramaswamy.swaminathan@gmail.com,,,,,600020,Chennai,Tamil Nadu,"Ground Floor, Abirami Primera, No.19, 3rd Avenue, Indiranagar, Adyar, CHENNAI, TAMIL NADU, 600020","Ground Floor, Abirami Primera, No.19, 3rd Avenue, Indiranagar, Adyar, CHENNAI, TAMIL NADU, 600020","Mar 06, 2020 - Perpetual",investment-advisers
776,Rudo Wealth Investment Advisory Private Limited,INA000019503,,,,,,,,560043,Bangalore,Karnataka,"4th Floor, D Site No.1 Kacharakanihalli,, HRBR Layout 2nd Block Jhanavi Road, Horamavu, Bangalore North,, BANGALORE, KARNATAKA, 560043","4th Floor, D Site No.1 Kacharakanihalli, HRBR Layout 2nd Block Jhanavi Road, Horamavu, Bangalore North, BANGALORE, KARNATAKA, 560043","Aug 12, 2024 - Perpetual",investment-advisers
777,Rupeestop LLP,INA000022701,,Dhiraj Sharma,dhiraj@rupeestop.com,00919829026436,00919829026436,,,302001,Jaipur,Rajasthan,"E-812, PIYUSH HEIGHTS SECTOR 89 Faridabad, FARIDABAD, HARYANA, 121002","D 52 SUBHASH MARG CORNER C-SCHEME JAIPUR, JAIPUR, RAJASTHAN, 302001","Jun 02, 2026 - Perpetual",investment-advisers
778,Ryze India Advisory Solutions Private Limited,INA000021234,,Nitin George,nitin@ryzemoney.in,00919916386005,00919916386005,,,400064,Mumbai,Maharashtra,"Gala No. 329, 3rd Floor, Link Way Estate, CTS No 1093, New Link Road, Next to Shakti Motors, Malad West, Mumbai, MUMBAI, MAHARASHTRA, 400064","Gala No. 329, 3rd Floor, Link Way Estate, CTS No 1093, New Link Road, Next to Shakti Motors, Malad West, Mumbai, MUMBAI, MAHARASHTRA, 400064","Oct 31, 2025 - Perpetual",investment-advisers
779,S MEENAKSHI SUNDAR,INA000018629,,S MEENAKSHI SUNDAR,sundar1729@gmail.com,919899107801,,,,122011,Gurgaon,Haryana,"K 7068, Devinder Vihar, , Sector 56, GURGAON, HARYANA, 122011","K 7068, Devinder Vihar, , Sector 56, GURGAON, HARYANA, 122011","Nov 29, 2023 - Perpetual",investment-advisers
780,S Roshan Valiathan Proprietor Investantra,INA000021128,,S Roshan Valiathan,roshan.valiathan@gmail.com,918088530587,,,,560077,Bangalore,Karnataka,"137 Ferns meadows,Near SSR College, Off hennur main road, Bilishivale, Dr sivaramakaranth Nagar Post, BANGALORE, KARNATAKA, 560077","137 Ferns meadows,Near SSR College, Off hennur main road, Bilishivale, Dr sivaramakaranth Nagar Post, BANGALORE, KARNATAKA, 560077","Oct 08, 2025 - Perpetual",investment-advisers
781,SACHIN MAHESH WALAVALKAR,INA000000805,,SACHIN MAHESH WALAVALKAR,fortuneinvestme@yahoo.co.in,2225479191,2225479191,,,400601,Thane,Maharashtra,"601, JALTARANG LOKPURAM CHS, D-II, GLADY ALVARES ROAD, MAJIWADE, OPP. HIRANANDANI MEADOWS, OFF. POKHRAN ROAD NO. 2, THANE, MAHARASHTRA, 400610","B 32, Building No. 2, Vinayak Bhavan, Kolbad Road, Khopat, THANE, MAHARASHTRA, 400601","Jan 08, 2014 - Perpetual",investment-advisers
782,Sachin Motilal Neema,INA000008826,,Sachin Neema,neemasachin@gmail.com,,,,,400084,Mumbai,Maharashtra,"15, Green Villa, Himalaya Society, Ghatkopar(W),, MUMBAI, MAHARASHTRA, 400084","B-17, Kalyan Sagar, Plot no 152, Garodia Nagar, Ghatkopar, MUMBAI, MAHARASHTRA, 400084","Nov 03, 2017 - Perpetual",investment-advisers
783,Safejar Advisers Private Limited,INA000017648,,Nishchay Babu Gowrishankar,ag.nishchay@gmail.com,91919986843412,91919986843412,,,560095,Bangalore,Karnataka,"No.752, Vasantham,18th Main,, 6th Block, Koramangala, Bengaluru, BANGALORE, KARNATAKA, 560095","No.752, Vasantham,18th Main, 6th Block, Koramangala, Bengaluru, BANGALORE, KARNATAKA, 560095","Jan 30, 2023 - Perpetual",investment-advisers
784,Safestack Wealth Private Limited,INA000019424,,Chelluri Maheshwari,maheshwari@verifyapp.in,00919966257992,00919966257992,,,121006,Faridabad,Haryana,"1st Floor, H.No, E-1/46, Sector 11, DLF, Faridabad, FARIDABAD, HARYANA, 121006","1st Floor, H.No, E-1/46, Sector 11, DLF, Faridabad, FARIDABAD, HARYANA, 121006","Jul 22, 2024 - Perpetual",investment-advisers
785,SAGAR PUJARI PROPRIETOR FINCLIFF CAPITAL,INA000020989,,SAGAR PUJARI,sagarpujari.work@gmail.com,919540250101,,,,201301,Noida,Uttar Pradesh,"B 127 B-Block, SECTOR 19 NOIDA, NOIDA, UTTAR PRADESH, 201301","B 127 B-Block, SECTOR 19 NOIDA, NOIDA, UTTAR PRADESH, 201301","Aug 28, 2025 - Perpetual",investment-advisers
786,SAHASTHA INVESTMENT ADVISERS PRIVATE LIMITED,INA000020086,,Piyush khatri,piyush@sahastha.com,00918875127277,00918875127277,,,302021,Jaipur,Rajasthan,"903, 9 FLOOR MALL OF JAIPUR GANDHIPATH, VAISHALI NAGAR, JAIPUR, RAJASTHAN, JAIPUR, RAJASTHAN, 302021","903, 9 FLOOR MALL OF JAIPUR GANDHIPATH, VAISHALI NAGAR, JAIPUR, RAJASTHAN, JAIPUR, RAJASTHAN, 302021","Apr 07, 2025 - Perpetual",investment-advisers
787,Sahil Ahmed Chotalia (Proprietor Mount Bliss Capital),INA000015145,,Sahil Chotalia,Sahu_111@yahoo.co.in,,,,,400064,Mumbai,Maharashtra,"A-1904, Vastu Tower, Evershine Naga, Opp. Ryan International School, Malad (W),, MUMBAI, MAHARASHTRA, 400064","A-1904, Vastu Tower, Evershine Naga, Opp. Ryan International School, Malad (W), MUMBAI, MAHARASHTRA, 400064","Sep 21, 2020 - Perpetual",investment-advisers
788,Sajjan Kumar,INA200010393,,Sajjan Kumar,kumarsajjan50@gmail.com,,,,,560032,Bangalore,Karnataka,"21,2B Cross,Hanuman Layout,Manorayanpalya,Sultanpalya, main road,R.T.nagar post, BANGALORE, KARNATAKA, 560032","21,2B Cross,Hanuman Layout,Manorayanpalya,Sultanpalya, main road,R.T.nagar post, BANGALORE, KARNATAKA, 560032","Apr 23, 2018 - Perpetual",investment-advisers
789,SAKSHAM SHARMA,INA000022613,,SAKSHAM  SHARMA,sksmail3011@gmail.com,00919958446125,00919958446125,,,201009,Ghaziabad,Uttar Pradesh,"FN. Deffodil A3 TF Neelkanth 9D West Model Town, Ghaziabad, GHAZIABAD, UTTAR PRADESH, 201009",,"May 25, 2026 - Perpetual",investment-advisers
790,Sakshi Gaurav Jalan,INA000020581,,Sakshi Jalan,basant.advisors@gmail.com,919820101250,,,,400104,Mumbai,Maharashtra,"605, Unique Tower, Off S. V. Road, Goregaon West, Mumbai, MUMBAI, MAHARASHTRA, 400104","605, Unique Tower, Off S. V. Road, Goregaon West, Mumbai, MUMBAI, MAHARASHTRA, 400104","Jul 14, 2025 - Perpetual",investment-advisers
791,SAKSHUM KESHORE JAIN,INA000022880,,SAKSHUM JAIN,sakshum@sthiros.money,00919911110958,00919911110958,,,110009,Delhi,National Capital Territory Of Delhi,"957, Ground floor, Dr. Mukherjee Nagar, DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110009",,"Jun 24, 2026 - Perpetual",investment-advisers
792,SALMA SONY,INA000017222,,Salma Sony,salmasony.cfp@gmail.com,918180923895,918180923895,,,800002,Patna,Bihar,"B 401 Fortune Sky City Apartment Dahej Bypass Road Opp, Bawa Rehan Dargah Near Khwaja Township Bharuch Gujarat, VADODARA, GUJARAT, 392001","FLAT NO. T-4, EMARAT TAUSEEF, CHITKOHRA, REV.THANA NO.17, POST OFFICE ANISABAD, P.S GARDANIBAGH, PATNA, BIHAR, 800002","Oct 07, 2022 - Perpetual",investment-advisers
793,Samar Wealth Advisors,INA000019345,,Raghav Wadhwa,wadhwa.raghav@yahoo.com,91009888013123,91009888013123,,,143001,Amritsar,Punjab,"31-A Race Course Road, Amritsar,, AMRITSAR, PUNJAB, 143001","31-A Race Course Road, Amritsar, AMRITSAR, PUNJAB, 143001","Jul 01, 2024 - Perpetual",investment-advisers
794,Samco Ventures Pvt. Ltd.,INA000013828,,Umesh Mehta,umesh@samco.in,,,,,400013,Mumbai,Maharashtra,"1004 A 10th Floor, Naman Midtown, Senapati Bapat Marg, Elphinstone Road, MUMBAI, MAHARASHTRA, 400013","1004 A 10th Floor, Naman Midtown, Senapati Bapat Marg, Elphinstone Road, MUMBAI, MAHARASHTRA, 400013","Aug 19, 2019 - Perpetual",investment-advisers
795,SAMEER SAKURIKAR,INA000022118,,SAMEER SAKURIKAR,sameersakurikar@yahoo.com,0000000000000000,0000000000000000,,,560076,Bangalore,Karnataka,"A2-201, Paramount Pilatus, 80 feet road, Arekere, Off bannergatta road, BANGALORE, KARNATAKA, 560076",,"Mar 25, 2026 - Perpetual",investment-advisers
796,SAMEER VINAYAK JOSHI,INA000021447,,SAMEER JOSHI,VJSAMEER@YAHOO.CO.IN,00919820731116,00919820731116,,,400610,Thane,Maharashtra,"32 ALAMNDA GLENDALE SOC, GLADY ALVARES ROAD, THANE, THANE, MAHARASHTRA, 400610","32 ALAMNDA GLENDALE SOC, GLADY ALVARES ROAD, THANE, THANE, MAHARASHTRA, 400610","Dec 05, 2025 - Perpetual",investment-advisers
797,SAMPADHA RESEARCH AND FINANCIAL CONSULTANTS PRIVATE LIMITED,INA000022631,,M V RAO,ia.compliance@sampadha.com,00919866529956,00919866529956,,,500089,Hyderabad,Telangana,"Dr.No. 55-122/1, Flat s1, 2nd Flr, Jr.Nagar, Venkojipalem, HB Colony, Visakhapatnam, VISAKHAPATNAM, ANDHRA PRADESH, 530022","Cabin A, Sampadha Co Working Spaces, Dr. No. 4-4-4-2, 3rd Floor, Lalamma Gardens, Manikonda, HYDERABAD, TELANGANA, 500089","May 25, 2026 - Perpetual",investment-advisers
798,Samvitti Capital Private Limited,INA000019169,,Voderbettu  Kamath,svkamath@samvitticapital.com,91008242983541,91008242983541,,,574154,Mangalore,Karnataka,"Kalasha Nivasa, D. No. 16/100/2, Harihara Nagara, Karnad, Dakshina Kannada, Mulki,, MANGALORE, KARNATAKA, 574154","Kalasha Nivasa, D. No. 16/100/2, Harihara Nagara, Karnad, Dakshina Kannada, Mulki, MANGALORE, KARNATAKA, 574154","Jun 13, 2024 - Perpetual",investment-advisers
799,Samyama Advisors Private Limited,INA000015321,,Ankit Bhandari,ankit@educationfund.in,,,,,380009,Ahmedabad,Gujarat,"30, Omkar House, Near Swastik Cross Road, Navarangpura, AHMEDABAD, GUJARAT, 380009","30, Omkar House, Near Swastik Cross Road, Navarangpura, AHMEDABAD, GUJARAT, 380009","Oct 28, 2020 - Perpetual",investment-advisers
800,Sanaka India Advisors LLP,INA000013059,,Neeraj  Bhatia,neeraj@sanakacapital.com,,,,,400051,Mumbai,Maharashtra,"1208 A, 13th Floor, Parinee Crescenzo, G Block, Behind MCA, Bandra Kurla Complex, MUMBAI, MAHARASHTRA, 400051","1208 A, 13th Floor, Parinee Crescenzo, G Block, Behind MCA, Bandra Kurla Complex, MUMBAI, MAHARASHTRA, 400051","Apr 09, 2019 - Perpetual",investment-advisers
801,SANDIP SABHARWAL,INA000000425,,SANDIP SABHARWAL,sandipsabh@yahoo.co.in,2230828575,2230828575,,,400013,Mumbai,Maharashtra,"2202,MARATHON HEIGHTS,PANDURANG BUDHKAR MARG, LOWER PAREL, MUMBAI, MAHARASHTRA, 400013","2202,Marathon Heights,Pandurang Budhkar Marg, Lower Parel, MUMBAI, MAHARASHTRA, 400013","Dec 05, 2013 - Perpetual",investment-advisers
802,SANGUINE WEALTH ADVISORS LLP,INA000009685,,AMAR TEKWANI,amar@sanguinewealth.com,,,,,400057,Mumbai,Maharashtra,"B7, JAY CHAMBERS,DAYALDAS ROAD, VILE PARLE EAST, MUMBAI, MAHARASHTRA, 400057","B7, JAY CHAMBERS,DAYALDAS ROAD, VILE PARLE EAST, MUMBAI, MAHARASHTRA, 400057","Feb 05, 2018 - Perpetual",investment-advisers
803,SANICA VISHWAJEET DHAMNASKAR,INA000021289,,Sanica Dhamnaskar,svd8816@gmail.com,00919987414893,00919987414893,,,400610,Thane,Maharashtra,"15/203, GULMOHAR, VASANT VIHAR, THANE WEST, THANE, MAHARASHTRA, 400610","15/203, GULMOHAR, VASANT VIHAR, THANE WEST, THANE, MAHARASHTRA, 400610","Nov 04, 2025 - Perpetual",investment-advisers
804,Sanidhya Arvind Mishra,INA000021456,,Sanidhya Mishra,mishrasanidhya786@gmail.com,00919082173664,00919082173664,,,421301,Thane,Maharashtra,"B-9/101,Gagangiri Enclave,Barave Road,Khadakpada,, Kalyan (W), THANE, MAHARASHTRA, 421301","B-9/101,Gagangiri Enclave,Barave Road,Khadakpada, Kalyan (W), THANE, MAHARASHTRA, 421301","Dec 08, 2025 - Perpetual",investment-advisers
805,Sanjay Roy (Proprietor of InvestEdge Consulting),INA300000984,,SANJAY ROY,sanjayroy.cfp@gmail.com,00003322267743,00003322267743,,,700013,Kolkata,West Bengal,"79, LENIN SARANI, COMMERCIAL POINT,, UNIT 509, 5TH FLOOR, KOLKATA, WEST BENGAL, 700013","79, LENIN SARANI, COMMERCIAL POINT, UNIT 509, 5TH FLOOR, KOLKATA, WEST BENGAL, 700013","Feb 03, 2014 - Perpetual",investment-advisers
806,SANKALPNARAYAN KRISHNAN,INA000015950,,SANKALPNARAYAN KRISHNAN,sankalp.krishnan@yahoo.com,,,,,400019,Mumbai,Maharashtra,"S/o Narayan Krishnan, Flat no. 602, Tower-B, Balaji Garden,, Scheme 6, Road no. 5, Opp. Indian Gymkhana, King's Circle, Matunga (East), MUMBAI, MAHARASHTRA, 400019","S/o Narayan Krishnan, Flat no. 602, Tower-B, Balaji Garden, Scheme 6, Road no. 5, Opp. Indian Gymkhana, King's Circle, Matunga (East), MUMBAI, MAHARASHTRA, 400019","Jul 08, 2021 - Perpetual",investment-advisers
807,Sanket Awate Fintech Private Limited,INA000019381,,Sanket  Awate,sanketawate111@gmail.com,91007385107220,91007385107220,,,416008,Kolhapur,Maharashtra,"1786/A, Ameya Empire, Fl. No. Tf-4, 1st Lane, Rajarampuri,, KOLHAPUR, MAHARASHTRA, 416008","1786/A, Ameya Empire, Fl. No. Tf-4, 1st Lane, Rajarampuri, KOLHAPUR, MAHARASHTRA, 416008","Jul 15, 2024 - Perpetual",investment-advisers
808,SANTOSH KUMAR SAHU PROPRIETOR SMART MONEY FINANCIAL SERVICES,INA000004427,,,smartmoneyfinancial@yahoo.com,,,,,452001,Indore,Madhya Pradesh,"PLOT NO. 10/1 ,2nd floor 201-202, RADHA KRISHNA APPARTMENT BLOCK A MANORAMA GANJ  M.G ROAD, INDORE, MADHYA PRADESH, 452001","House No. 9, 2nd Floor, Diamond Colony, New Palasia, INDORE, MADHYA PRADESH, 452001","Mar 21, 2016 - Perpetual",investment-advisers
809,Sapna Tiwari,INA100007675,,Sapna Tiwari,sapna3031@gmail.com,,,,,110077,New Delhi,National Capital Territory Of Delhi,"O - 503, Green Valley Apartments, Plot No 18, Sector 22, Dwarka, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110077","O - 503, Green Valley Apartments, Plot No 18, Sector 22, Dwarka, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110077","May 16, 2017 - Perpetual",investment-advisers
810,Sathyamoorthy N,INA200014353,,Sathyamoorthy N,n_sathyamoorthy@yahoo.com,,,,,600077,Chennai,Tamil Nadu,"No.3944, 1st Floor, TNHB, 5th Main Road, Ayyapakkam, CHENNAI, TAMIL NADU, 600077","No.3944, 1st Floor, TNHB, 5th Main Road, Ayyapakkam, CHENNAI, TAMIL NADU, 600077","Dec 30, 2019 - Perpetual",investment-advisers
811,SATISH RAJAN N,INA200002189,,SATISH RAJAN,satish@satishrajan.com,00009746602650,00009746602650,,,682011,Kochi,Kerala,"7A Infra Gallant,, Layam Road Kochi, KOCHI, KERALA, 682011","7A Infra Gallant, Layam Road Kochi, KOCHI, KERALA, 682011","Sep 03, 2014 - Perpetual",investment-advisers
812,Saurabh Aggarwal Proprietor Eraqus Investment Advisors,INA000019983,,Saurabh Aggarwal,Saurabh@eraqusia.com,919899024347,,,,110015,Delhi,National Capital Territory Of Delhi,"A-145, DLF Capital Greens , Shivaji Marg , Karam Pura, West Delhi, DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110015","A-145, DLF Capital Greens , Shivaji Marg , Karam Pura, West Delhi, DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110015","Mar 12, 2025 - Perpetual",investment-advisers
813,Scripbox Wealth Managers Private Limited,INA200001041,,Meyyappan Meyyappan,compliance.ria@scripbox.com,00919945034531,00919945034531,,,560008,Bangalore,Karnataka,"3rd Floor, Indiqube, The Leela Galleria, , No.23, Old Airport Road,, BANGALORE, KARNATAKA, 560008","3rd Floor, Indiqube, The Leela Galleria, , No.23, Old Airport Road, BANGALORE, KARNATAKA, 560008","Sep 18, 2025 - Perpetual",investment-advisers
814,SENORA ADVISORS LLP,INA000011413,,Neha  Jalan,info@senoraadvisors.com,919819817643,919819817643,,,400030,Mumbai,Maharashtra,"Floor No.2, PLOT-264/265,, Vaswani Chamber, Dr Annie Besant Road, Worli Colony,, MUMBAI, MAHARASHTRA, 400030","Floor No.2, PLOT-264/265, Vaswani Chamber, Dr Annie Besant Road, Worli Colony, MUMBAI, MAHARASHTRA, 400030","Aug 16, 2018 - Perpetual",investment-advisers
815,SENSAGE FINANCIAL SERVICES PRIVATE LIMITED,INA200000027,,M.S. Shabbir,shabbir@sensageonline.com,040 2333 3322,040 2333 3322,,,500004,Hyderabad,Andhra Pradesh,"Flat No102 Fortune Heights MCH No10 2 289 87 102, Shanti Nagar Shantinagar Asifnagar Hyderabad, HYDERABAD, TELANGANA, 500028","10-2-5/11 A C Guards, Near Income Tax Towers, HYDERABAD, ANDHRA PRADESH, 500004","Aug 01, 2013 - Perpetual",investment-advisers
816,Seshaphani Jonnalagadda Proprietor of Invest Street Investment Advisers,INA000019390,,Seshaphani Jonnalagadda Proprietor of Invest Street Investment,support@investstreet.in,919878247365,919878247365,,,560102,Bangalore,Karnataka,"36/5, 3rd Floor, Hustlehub Tech Park, Sector 2, HSR Layout,, BANGALORE, KARNATAKA, 560102","36/5, 3rd Floor, Hustlehub Tech Park, Sector 2, HSR Layout, BANGALORE, KARNATAKA, 560102","Jul 18, 2024 - Perpetual",investment-advisers
817,SFI INVESTMENT ADVISORS LLP,INA000019114,,Raghuveer  Nath,raghuveer.nath@gmail.com,91009711144960,91009711144960,,,122009,Gurgaon,Haryana,"W1C101, DLF Wellington Estate, DLF City 5, Gurugram, GURGAON, HARYANA, 122009","W1C101, DLF Wellington Estate, DLF City 5, Gurugram, GURGAON, HARYANA, 122009","Jun 11, 2024 - Perpetual",investment-advisers
818,SH ANKUR JAIN,INA100001158,,SH ANKUR JAIN,ankurjain2100@gmail.com,01244088950,01244088950,,,603103,Chennai,Tamil Nadu,"K-230, VIJAY RATTAN VIHAR,, SECT-15, PART-2, GURGAON, GURGAON, HARYANA, 122001","Flat No. 808, Peach Tower, L & T Eden Park, M R Radha Main Road, Near Sipcot, Pudupakkam, Kanchipuram, CHENNAI, TAMIL NADU, 603103","Feb 28, 2014 - Perpetual",investment-advisers
819,SH ANKUR KAPUR,INA100001406,,SH Ankur Kapur,advisor@ankurkapur.com,919899581185,919899581185,,,122009,Gurugram,Haryana,"9B SHIVALIK APARTMENT PLOT NO 32, SECTOR 6 DWARKA, DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110075","N 281, DLF Park Place, DLF Phase 5, Sector 54, Gurugram, GURUGRAM, HARYANA, 122009","Mar 31, 2014 - Perpetual",investment-advisers
